"sample_list","sig_list","expected_list","fitsig_list","actual_list","diff"
"TCGA-F4-6459-01A-11D-1771-10","SBS1",0.228453870367745,0.228453870367745,0.253012048192771,0.024558177825026
"T1154","SBS1",0.147480168909527,0.147480168909527,0.172019985724483,0.024539816814956
"TCGA-G4-6627-01A-11D-2188-10","SBS40",0.524484186099597,0.524484186099597,0.5,0.024484186099597
"TCGA-AA-3660-01A-01D-1719-10","SBS1",0.518798780977006,0.518798781024022,0.49438202247191,0.0244167585050961
"587316","SBS5",0.166002870618795,0.166002870618976,0.190378710337769,0.024375839718974
"TCGA-T9-A92H-01A-11D-A36X-10","SBS1",0.2895890532195,0.2895890532195,0.313953488372093,0.024364435152593
"T2389","SBS1",0.433480293887347,0.433480293887347,0.457831325301205,0.024351031413858
"TCGA-CM-4752-01A-01D-1408-10","SBS1",0.439342596864234,0.439342596864234,0.463687150837989,0.024344553973755
"T2417","SBS5",0.444032419245096,0.444032419247114,0.468354430379747,0.024322011134651
"TCGA-AA-A01C-01A-01W-A00E-09","SBS1",0.411026687695702,0.411026687696486,0.386792452830189,0.024234234865513
"TCGA-F4-6460-01A-11D-1771-10","SBS40",0.377095345187344,0.377095345187344,0.352941176470588,0.024154168716756
"TCGA-AA-3968-01A-01W-0995-10","SBS1",0.380482907437155,0.380482907441479,0.404624277456647,0.024141370019492
"T231","SBS5",0.627671994856491,0.627671994856491,0.651785714285714,0.024113719429223
"TCGA-DC-6157-01A-11D-1657-10","SBS1",0.33955289823493,0.33955289823493,0.363636363636364,0.024083465401434
"TCGA-AA-3971-01A-01W-0995-10","SBS13",0.073272394495934,0.073272394495934,0.0973451327433628,0.0240727382474288
"TCGA-RU-A8FL-01A-11D-A36X-10","SBS5",0.31568347984066,0.315683479842672,0.339712918660287,0.024029438819627
"T3064","SBS44",0.427397233988478,0.427397233988478,0.403412553321146,0.023984680667332
"TCGA-CM-5349-01A-21D-1719-10","SBS1",0.476018218788497,0.476018218788497,0.5,0.023981781211503
"T3099","SBS1",0.481078694107314,0.481078694107769,0.505050505050505,0.023971810943191
"TCGA-AG-A01J-01A-01W-A00E-09","SBS5",0.114104462506629,0.114104462506629,0.137931034482759,0.02382657197613
"TCGA-AZ-6606-01A-11D-1835-10","SBS2",0.0805211293076398,0.0805211293078901,0.0567010309278351,0.0238200983798047
"T2950","SBS1",0.376684944001023,0.376684944001023,0.352941176470588,0.023743767530435
"T3109","SBS1",0.571225381651464,0.57122538168814,0.594936708860759,0.023711327209295
"C18","SBS1",0.302427374049903,0.302427374049907,0.278741865509761,0.023685508540142
"T3118","SBS44",0.416876072604892,0.416876072610164,0.440550688360451,0.023674615755559
"TCGA-AA-A03J-01A-21W-A096-10","SBS40",0.340094394695592,0.340094394695592,0.363636363636364,0.023541968940772
"TCGA-CM-6172-01A-11D-1650-10","SBS1",0.379238312939077,0.379238312939613,0.402777777777778,0.023539464838701
"TCGA-NH-A5IV-01A-42D-A36X-10","SBS5",0.247164765039038,0.247164765039038,0.2236328125,0.023531952539038
"TCGA-CK-4951-01A-01D-1408-10","SBS15",0.258083222108634,0.258083222108634,0.234554486184415,0.023528735924219
"TCGA-AD-5900-01A-11D-1650-10","SBS20",0.231411645922605,0.231411645922625,0.207900207900208,0.023511438022397
"262LT","SBS5",0.823271225821879,0.823271225821879,0.846774193548387,0.0235029677265081
"sysucc-1484T","SBS5",0.9065342068979,0.9065342068979,0.883048620236531,0.023485586661369
"TCGA-D5-6532-01A-11D-1719-10","SBS1",0.347927721079517,0.34792772108543,0.37125748502994,0.023329763950423
"TCGA-AA-A03F-01A-11W-A096-10","SBS5",0.529757472432666,0.529757472432666,0.553072625698324,0.023315153265658
"C99","SBS1",0.321167270766874,0.321167270766874,0.297872340425532,0.023294930341342
"TCGA-AA-3975-01A-01W-0995-10","SBS5",0.704113444195316,0.704113444195316,0.680851063829787,0.023262380365529
"TCGA-CM-5861-01A-01D-1650-10","SBS5",0.41519967534364,0.41519967534364,0.391943385955362,0.023256289388278
"TCGA-G4-6626-01A-11D-1771-10","SBS1",0.492286588569625,0.492286588569625,0.469072164948454,0.023214423621171
"T1221","SBS5",0.494069312587791,0.494069312587791,0.517241379310345,0.023172066722554
"T3105","SBS1",0.481688138182046,0.481688138182046,0.504854368932039,0.0231662307499931
"T3049","SBS1",0.31536692055681,0.31536692055681,0.292397660818713,0.022969259738097
"TCGA-AF-3911-01A-01D-1733-10","SBS1",0.400771381842325,0.400771381842327,0.377952755905512,0.0228186259368131
"TCGA-AA-3815-01A-01W-0995-10","SBS44",0.230719621739524,0.230719621739524,0.207937877480587,0.022781744258937
"TCGA-AA-3848-01A-01W-0900-09","SBS1",0.430458168728927,0.430458168754896,0.407766990291262,0.022691178437665
"TCGA-AA-3663-01A-01D-1719-10","SBS44",0.333746207430701,0.333746207430701,0.356418918918919,0.022672711488218
"TCGA-5M-AAT6-01A-11D-A40P-10","SBS44",0.339728336022058,0.339728336022058,0.317178881008668,0.02254945501339
"TCGA-AG-3883-01A-02W-0899-10","SBS1",0.412744707042625,0.412744707055101,0.435294117647059,0.022549410604434
"T3147","SBS5",0.548879375175164,0.548879375177678,0.571428571428571,0.0225491962534069
"TCGA-AG-3909-01A-01W-1073-09","SBS1",0.317905862623928,0.317905862623928,0.340425531914894,0.022519669290966
"T2769","SBS1",0.562880489538252,0.562880489538252,0.540425531914894,0.022454957623358
"TCGA-5M-AAT6-01A-11D-A40P-10","SBS5",0.225445135337324,0.225445135337324,0.247832939322301,0.022387803984977
"TCGA-AA-A03F-01A-11W-A096-10","SBS1",0.469250908025783,0.469250908025783,0.446927374301676,0.022323533724107
"TCGA-AA-3877-01A-01W-0995-10","SBS5",0.431053994688219,0.431053994688219,0.408754208754209,0.02229978593401
"587224","SBS44",0.227551932842787,0.227551932842923,0.249806651198763,0.022254718355976
"sysucc-783T","SBS5",0.41173243021571,0.41173243021571,0.389526743209185,0.022205687006525
"TCGA-AA-3947-01A-01D-1981-10","SBS15",0.20690775004284,0.20690775004284,0.229089687604971,0.022181937562131
"T2974","SBS1",0.578476509516565,0.578476509516565,0.556338028169014,0.022138481347551
"T3091","SBS44",0.53347776266619,0.53347776266619,0.511477761836442,0.022000000829748
"TCGA-F4-6856-01A-11D-1924-10","SBS5",0.296448856894337,0.296448856895639,0.318440292445167,0.02199143555083
"T2969","SBS1",0.406576728192151,0.406576728229022,0.384615384615385,0.021961343576766
"TCGA-DM-A280-01A-12D-A16V-10","SBS5",0.174816867857723,0.174816867858443,0.153005464480874,0.021811403376849
"TCGA-AA-A02R-01A-01W-A00E-09","SBS5",0.377748695378917,0.377748695378917,0.399558498896247,0.02180980351733
"TCGA-DM-A28E-01A-11D-A16V-10","SBS5",0.683069536781352,0.683069536781352,0.661290322580645,0.0217792142007069
"T2941","SBS5",0.516322914941509,0.516322914941509,0.494565217391304,0.021757697550205
"TCGA-AA-A01C-01A-01W-A00E-09","SBS40",0.512321097527147,0.51232109752721,0.490566037735849,0.021755059791298
"TCGA-AA-A017-01A-01W-A00E-09","SBS2",0.243957052048055,0.243957052048055,0.222222222222222,0.021734829825833
"TCGA-A6-2686-01A-01D-1408-10","SBS44",0.412966677300936,0.412966677300936,0.434699348908464,0.021732671607528
"TCGA-CM-6162-01A-11D-1650-10","SBS5",0.253262821644687,0.253262821644687,0.231534090909091,0.021728730735596
"T276","SBS1",0.357992676003679,0.357992676003679,0.336283185840708,0.021709490162971
"TCGA-F4-6856-01A-11D-1924-10","SBS1",0.135075791550195,0.135075791558444,0.156783103168156,0.021707311617961
"TCGA-F4-6570-01A-11D-1771-10","SBS44",0.326735558882775,0.326735558882775,0.305035971223022,0.021699587659753
"587228","SBS1",0.716765236457352,0.716765236457352,0.695111847555924,0.021653388901428
"TCGA-AA-3947-01A-01D-1981-10","SBS1",0.182530958736169,0.182530958736169,0.160900235136043,0.021630723600126
"TCGA-AA-3818-01A-01W-0900-09","SBS40",0.586669447294899,0.586669447294899,0.608247422680412,0.021577975385513
"TCGA-G4-6320-01A-11D-1719-10","SBS1",0.461090459592871,0.461090459592871,0.482662968099861,0.02157250850699
"T3479","SBS1",0.495240183497236,0.495240183497266,0.473684210526316,0.02155597297092
"TCGA-F5-6863-01A-11D-1924-10","SBS1",0.386252566892795,0.386252566892795,0.407766990291262,0.021514423398467
"TCGA-AA-3833-01A-01W-0900-09","SBS44",0.526706372792125,0.526706372792125,0.505208333333333,0.0214980394587919
"T256","SBS1",0.440664337508735,0.440664337508736,0.462121212121212,0.021456874612477
"TCGA-DM-A28K-01A-21D-A16V-10","SBS40",0.471908480509819,0.471908480509819,0.493333333333333,0.021424852823514
"TCGA-AH-6544-01A-11D-1826-10","SBS40",0.595162751159786,0.595162751159786,0.616580310880829,0.021417559721043
"TCGA-DM-A1DA-01A-11D-A152-10","SBS1",0.270073661630544,0.270073661630544,0.248663101604278,0.021410560026266
"TCGA-A6-5657-01A-01D-1650-10","SBS40",0.631149830897586,0.631149830897586,0.609756097560976,0.02139373333661
"TCGA-DM-A1HB-01A-21D-A183-10","SBS5",0.402963361869335,0.402963361869339,0.424344317417619,0.021380955548284
"TCGA-AG-3591-01A-01D-1733-10","SBS1",0.449932425090796,0.449932425090796,0.428571428571429,0.021360996519367
"TCGA-EI-6513-01A-21D-1733-10","SBS1",0.252355779538964,0.252355779538964,0.273684210526316,0.021328430987352
"T1764","SBS5",0.529468606245037,0.529468606245037,0.508196721311475,0.021271884933562
"TCGA-D5-6533-01A-11D-1719-10","SBS1",0.31401910857111,0.31401910857111,0.292792792792793,0.021226315778317
"sysucc-1135T","SBS5",0.859830419032259,0.859830419032259,0.838620689655172,0.021209729377087
"T2272","SBS10b",0.193589441390438,0.193589441390438,0.172413793103448,0.02117564828699
"T3151","SBS1",0.362879134389475,0.362879134395645,0.341772151898734,0.021106982490741
"TCGA-D5-6929-01A-31D-1924-10","SBS1",0.28295903348318,0.28295903348318,0.304054054054054,0.021095020570874
"TCGA-G4-6586-01A-11D-1771-10","SBS44",0.275110126758171,0.275110126759926,0.296189791516894,0.021079664758723
"T3058","SBS5",0.448810428404004,0.448810428404005,0.469879518072289,0.021069089668285
"587316","SBS44",0.337338307235661,0.337338307236727,0.316274309109519,0.021063998126142
"TCGA-AG-3881-01A-01W-0899-10","SBS2",0.0361097487260746,0.0361097487260746,0.0571428571428571,0.0210331084167825
"TCGA-AY-6197-01A-11D-1719-10","SBS44",0.393022413185324,0.39302241318548,0.372005988023952,0.021016425161372
"T2941","SBS1",0.526445252678815,0.526445252678815,0.505434782608696,0.021010470070119
"T298","SBS1",0.464750599208924,0.464750599208924,0.443850267379679,0.020900331829245
"TCGA-EI-6514-01A-11D-1733-10","SBS1",0.458795705141709,0.458795705162477,0.437908496732026,0.020887208409683
"TCGA-AA-3663-01A-01D-1719-10","SBS20",0.1420563741171,0.1420563741171,0.121199324324324,0.020857049792776
"TCGA-AD-A5EJ-01A-11D-A28G-10","SBS44",0.44753232172538,0.447532321725394,0.468325791855204,0.020793470129824
"TCGA-D5-6929-01A-31D-1924-10","SBS40",0.41943247567127,0.41943247567127,0.398648648648649,0.020783827022621
"T3101","SBS5",0.675072834219233,0.675072834219234,0.654320987654321,0.020751846564912
"TCGA-AA-3980-01A-02W-0995-10","SBS5",0.209268236054249,0.209268236054249,0.188524590163934,0.020743645890315
"TCGA-AH-6903-01A-11D-1924-10","SBS1",0.383462139794672,0.383462139794763,0.362745098039216,0.020717041755456
"TCGA-CM-5860-01A-01D-1650-10","SBS5",0.564420569752337,0.564420569752337,0.54375,0.0206705697523371
"TCGA-CM-5344-01A-21D-1719-10","SBS1",0.525609299625473,0.525609299673138,0.504950495049505,0.020658804575968
"TCGA-AZ-4681-01A-01D-1408-10","SBS1",0.441189395871687,0.441189395871687,0.420560747663551,0.020628648208136
"C18","SBS5",0.41538215311109,0.41538215311109,0.394793926247288,0.020588226863802
"TCGA-F5-6464-01A-11D-1733-10","SBS5",0.237503700868771,0.237503700868771,0.258064516129032,0.020560815260261
"T2568","SBS5",0.472504504215991,0.472504504215991,0.493055555555556,0.020551051339565
"sysucc-2026T","SBS5",0.782370169455589,0.782370169455589,0.802910052910053,0.020539883454464
"TCGA-AA-A02K-01A-21W-A096-10","SBS1",0.334810539947707,0.334810539947707,0.314285714285714,0.020524825661993
"TCGA-G4-6322-01A-11D-1719-10","SBS1",0.41729374911989,0.41729374911989,0.396825396825397,0.020468352294493
"T469","SBS1",0.584184243397402,0.584184243397505,0.604651162790698,0.0204669193932959
"TCGA-AM-5821-01A-01D-1650-10","SBS15",0.279631008443784,0.279631008452306,0.300061996280223,0.020430987836439
"TCGA-DC-5337-01A-01D-1657-10","SBS1",0.578257363659001,0.578257363661191,0.598540145985402,0.0202827823264009
"TCGA-AH-6897-01A-11D-1924-10","SBS1",0.439207203939128,0.439207203939128,0.459459459459459,0.020252255520331
"T2621","SBS1",0.331102004810653,0.331102004840579,0.351351351351351,0.020249346540698
"TCGA-D5-6929-01A-31D-1924-10","SBS5",0.317483137692414,0.317483137692414,0.297297297297297,0.020185840395117
"T613","SBS5",0.325976989745847,0.325976989745847,0.346153846153846,0.020176856407999
"Gp2D","SBS44",0.189144854037993,0.189144854037993,0.168968779564806,0.020176074473187
"TCGA-DM-A282-01A-12D-A16V-10","SBS1",0.423489863022263,0.423489863022263,0.443661971830986,0.020172108808723
"587374","SBS1",0.397903961539526,0.397903961539526,0.377777777777778,0.020126183761748
"TCGA-AZ-4614-01A-01D-1408-10","SBS17b",0.0556329170959628,0.0556329170959628,0.0757575757575758,0.020124658661613
"T368","SBS44",0.470195483909421,0.470195483918364,0.450087565674256,0.020107918235165
"TCGA-D5-6922-01A-11D-1924-10","SBS1",0.446574599554073,0.446574599554073,0.426666666666667,0.019907932887406
"T1764","SBS1",0.472067624279222,0.472067624279222,0.491803278688525,0.019735654409303
"T3094","SBS5",0.479805064546893,0.479805064547435,0.499530516431925,0.019725451885032
"TCGA-CM-5864-01A-01D-1650-10","SBS5",0.200005606397278,0.200005606397278,0.21969696969697,0.019691363299692
"TCGA-AA-3841-01A-01W-0900-09","SBS40",0.543458697278482,0.543458697278482,0.523809523809524,0.019649173468958
"T3094","SBS44",0.241242856581717,0.241242856582501,0.221596244131455,0.019646612450262
"TCGA-G4-6295-01A-11D-1719-10","SBS1",0.325454050284376,0.325454050284376,0.305825242718447,0.019628807565929
"TCGA-5M-AATE-01A-11D-A40P-10","SBS1",0.430130063175338,0.430130063175338,0.44973544973545,0.019605386560112
"TCGA-F5-6864-01A-11D-1924-10","SBS40",0.370344846377535,0.370344846379421,0.350785340314136,0.019559506063399
"C24","SBS1",0.414147825735614,0.414147825735614,0.433701657458564,0.01955383172295
"TCGA-AA-3715-01A-01W-0900-09","SBS1",0.104834247840407,0.104834247840407,0.0853796751038912,0.0194545727365158
"TCGA-AA-3986-01A-02W-0995-10","SBS1",0.42909172622012,0.42909172622012,0.448529411764706,0.019437685544586
"TCGA-AG-A00Y-01A-02W-A00K-09","SBS2",0.17321171262641,0.17321171262641,0.192607003891051,0.019395291264641
"T3498","SBS44",0.275353618853464,0.275353618857356,0.256009615384615,0.019344003468849
"587338","SBS44",0.402318439221728,0.402318439221728,0.382999044890162,0.019319394331566
"T2949","SBS1",0.432522883412993,0.432522883412993,0.413223140495868,0.019299742917125
"sysucc-1315T","SBS1",0.150458031778428,0.150458031780126,0.169705469845722,0.019247438067294
"TCGA-G4-6626-01A-11D-1771-10","SBS5",0.511726944447604,0.511726944447604,0.530927835051546,0.0192008906039419
"TCGA-CA-6719-01A-11D-1835-10","SBS1",0.437619433635648,0.437619433635648,0.45679012345679,0.019170689821142
"T3610","SBS5",0.183689389148953,0.183689389148953,0.202857142857143,0.01916775370819
"TCGA-DM-A1DB-01A-11D-A152-10","SBS1",0.342608095301566,0.342608095332119,0.323529411764706,0.01907868353686
"TCGA-AA-3715-01A-01W-0900-09","SBS44",0.224629416367182,0.224629416367182,0.243672081601813,0.019042665234631
"587332","SBS1",0.0654745759951077,0.0654745759951077,0.0844972067039106,0.0190226307088029
"T2944","SBS1",0.498665765246012,0.498665765246012,0.517647058823529,0.018981293577517
"TCGA-AM-5821-01A-01D-1650-10","SBS20",0.169554161688661,0.169554161692552,0.150650960942343,0.018903200746318
"T3454","SBS1",0.492822816371822,0.492822816402053,0.474025974025974,0.018796842345848
"TCGA-AG-3902-01A-01W-1073-09","SBS9",0.428644255443551,0.428644255443551,0.409937888198758,0.018706367244793
"sysucc-707T","SBS5",0.879803756265276,0.879803756265276,0.861165048543689,0.0186387077215869
"TCGA-AD-5900-01A-11D-1650-10","SBS15",0.184067798332717,0.184067798332739,0.202702702702703,0.018634904369986
"TCGA-CA-6719-01A-11D-1835-10","SBS5",0.524618493616325,0.524618493616325,0.54320987654321,0.018591382926885
"TCGA-CM-6168-01A-11D-1650-10","SBS1",0.338317684369376,0.338317684369376,0.319727891156463,0.018589793212913
"TCGA-DM-A28F-01A-11D-A16V-10","SBS40",0.444958327389436,0.444958327389436,0.426426426426426,0.0185319009630101
"C99","SBS5",0.683598071994698,0.683598071994698,0.702127659574468,0.01852958757977
"TCGA-A6-5665-01A-01D-1650-10","SBS5",0.395037407022842,0.395037407022842,0.376559714795009,0.018477692227833
"RW2982","SBS5",0.770126373095583,0.770126373095583,0.788530465949821,0.0184040928542381
"C5","SBS1",0.400715088619599,0.400715088619599,0.382352941176471,0.018362147443128
"CRC-06T","SBS44",0.291562999345701,0.291562999345701,0.309904153354633,0.018341154008932
"TCGA-SS-A7HO-01A-21D-A36X-10","SBS1",0.388059992068109,0.388059992068109,0.406392694063927,0.018332701995818
"T3240","SBS1",0.354141824254923,0.354141824256263,0.335820895522388,0.018320928732535
"T3058","SBS1",0.548439193179342,0.548439193179358,0.530120481927711,0.018318711251631
"T3182","SBS5",0.38237720958786,0.382377209588293,0.400651465798046,0.018274256210186
"587338","SBS5",0.0409429105377422,0.0409429105377422,0.0592168099331423,0.0182738993954001
"TCGA-AA-3989-01A-01W-0995-10","SBS40",0.53502470688611,0.535024706887156,0.516778523489933,0.018246183396177
"TCGA-F4-6570-01A-11D-1771-10","SBS15",0.0724026055508475,0.0724026055508475,0.0906474820143885,0.018244876463541
"HCA7","SBS15",0.145810804697887,0.145810804698993,0.164002779708131,0.018191975010244
"TCGA-AG-A02N-01A-11W-A096-10","SBS44",0.267861250465203,0.267861250465203,0.286009648518263,0.01814839805306
"TCGA-DM-A28F-01A-11D-A16V-10","SBS17b",0.0659811306021362,0.0659811306021362,0.0840840840840841,0.0181029534819479
"sysucc-826T","SBS5",0.880310281737561,0.880310281737561,0.862215909090909,0.018094372646652
"TCGA-DM-A28F-01A-11D-A16V-10","SBS15",0.0781516547745824,0.0781516547745824,0.0600600600600601,0.0180915947145223
"TCGA-5M-AATE-01A-11D-A40P-10","SBS40",0.384059797998373,0.384059797998373,0.402116402116402,0.018056604118029
"TCGA-AD-6889-01A-11D-1924-10","SBS5",0.206697157637837,0.206697157637837,0.224713740458015,0.018016582820178
"C84","SBS1",0.257014825827062,0.257014825828034,0.275,0.017985174172938
"TCGA-F5-6810-01A-11D-1826-10","SBS1",0.308944717492765,0.308944717492765,0.326923076923077,0.017978359430312
"TCGA-F4-6854-01A-11D-1924-10","SBS1",0.274653067036878,0.274653067036878,0.292517006802721,0.0178639397658431
"TCGA-AA-A02E-01A-01W-A00E-09","SBS1",0.313965062662606,0.313965062662606,0.296116504854369,0.017848557808237
"CRC-16T","SBS1",0.355965530716953,0.355965530738581,0.338129496402878,0.017836034314075
"T3670","SBS1",0.459513532810243,0.459513532810244,0.441717791411043,0.0177957413992
"TCGA-A6-5659-01A-01D-A270-10","SBS1",0.368550035662404,0.368550035667971,0.386292834890966,0.017742799228562
"CACO2","SBS1",0.175595729524698,0.175595729527348,0.157894736842105,0.017700992682593
"TCGA-AA-3955-01A-02W-0995-10","SBS1",0.210131015436268,0.210131015436268,0.227777777777778,0.01764676234151
"TCGA-AU-6004-01A-11D-1719-10","SBS5",0.292091510413299,0.2920915104133,0.274493243243243,0.017598267170056
"587226","SBS1",0.34499241763997,0.34499241763997,0.36258064516129,0.01758822752132
"sysucc-1397T","SBS44",0.391875874541944,0.391875874541944,0.409457167090755,0.017581292548811
"TCGA-AG-A016-01A-01W-A00K-09","SBS1",0.454520212987101,0.454520212987101,0.472,0.017479787012899
"TCGA-AA-A01Z-01A-11W-A096-10","SBS5",0.503573750582939,0.503573750582939,0.521008403361345,0.0174346527784061
"sysucc-882T","SBS26",0.490578872147267,0.490578872147267,0.473164956590371,0.017413915556896
"TCGA-AG-4022-01A-01D-1733-10","SBS1",0.517396596035078,0.517396596035078,0.5,0.017396596035078
"TCGA-EI-6883-01A-31D-1924-10","SBS1",0.435627744471032,0.435627744471032,0.452991452991453,0.017363708520421
"HCA7","SBS44",0.241217281652502,0.241217281653261,0.258512856150104,0.017295574497602
"T3433","SBS1",0.464852125095742,0.464852125095742,0.482142857142857,0.017290732047115
"T3145","SBS1",0.396514763442292,0.396514763442296,0.413793103448276,0.017278340005984
"TCGA-AA-3696-01A-01W-0900-09","SBS40",0.374041664591846,0.374041664591846,0.391304347826087,0.017262683234241
"TCGA-A6-2684-01A-01D-A270-10","SBS1",0.469437878050941,0.469437878080189,0.486666666666667,0.017228788615726
"T2269","SBS5",0.176871882400077,0.176871882400077,0.194006309148265,0.017134426748188
"sysucc-1421T","SBS5",0.876237516724,0.876237516724091,0.893280632411067,0.0170431156870671
"587350","SBS5",0.250568011148461,0.250568011148461,0.267570900123305,0.017002888974844
"TCGA-AA-3712-01A-21D-1719-10","SBS1",0.175890534131346,0.175890534131346,0.192893401015228,0.017002866883882
"TCGA-AA-3821-01A-01W-0995-10","SBS15",0.269145583224914,0.269145583224978,0.286121673003802,0.016976089778888
"C608","SBS44",0.19320925241005,0.19320925241005,0.210144927536232,0.016935675126182
"TCGA-F4-6460-01A-11D-1771-10","SBS1",0.2914065186347,0.2914065186347,0.274509803921569,0.016896714713131
"TCGA-AA-3877-01A-01W-0995-10","SBS20",0.12052782358321,0.12052782358321,0.137373737373737,0.016845913790527
"C14","SBS5",0.554618773689429,0.554618773689429,0.571428571428571,0.0168097977391419
"LIM2405","SBS1",0.111594581404039,0.111594581404039,0.0947955390334572,0.0167990423705818
"LS513","SBS5",0.695117111994148,0.695117111994148,0.711864406779661,0.016747294785513
"sysucc-707T","SBS1",0.122093854469497,0.122093854469497,0.138834951456311,0.016741096986814
"TCGA-AA-3966-01A-01W-1073-09","SBS15",0.138855197647349,0.138855197647349,0.155571635311143,0.016716437663794
"TCGA-D5-5538-01A-01D-1650-10","SBS5",0.693285314349354,0.693285314349354,0.676646706586826,0.016638607762528
"TCGA-D5-6532-01A-11D-1719-10","SBS13",0.076490293858567,0.0764902938599281,0.0598802395209581,0.0166100543376089
"TCGA-A6-6652-01A-11D-1771-10","SBS1",0.328874588479076,0.328874588479076,0.345454545454545,0.016579956975469
"CRC-06T","SBS1",0.391976860814474,0.391976860814474,0.375399361022364,0.01657749979211
"TCGA-AF-3914-01A-01W-1073-09","SBS17a",0.0520179523886813,0.0520179523886813,0.0685714285714286,0.0165534761827473
"TCGA-A6-5657-01A-01D-1650-10","SBS1",0.373768909250176,0.373768909250176,0.390243902439024,0.016474993188848
"TCGA-AZ-4615-01A-01D-1408-10","SBS1",0.280794565980608,0.280794565980608,0.297242083758938,0.01644751777833
"C5","SBS10b",0.173160477813825,0.173160477813825,0.156862745098039,0.016297732715786
"TCGA-AA-A004-01A-01W-A00E-09","SBS1",0.451532628876091,0.451532628876091,0.435294117647059,0.016238511229032
"TCGA-5M-AAT4-01A-11D-A40P-10","SBS17b",0.0345588391094415,0.0345588391094415,0.05078125,0.0162224108905585
"TCGA-AG-3878-01A-02W-0899-10","SBS1",0.356837045315961,0.356837045315961,0.373015873015873,0.016178827699912
"TCGA-NH-A8F7-06A-31D-A40P-10","SBS1",0.463468269141982,0.463468269141982,0.447368421052632,0.01609984808935
"sysucc-1067T","SBS5",0.79284903097116,0.792849030971215,0.808943089430894,0.016094058459734
"T96","SBS5",0.251061479295948,0.251061479295948,0.234972677595628,0.01608880170032
"TCGA-CM-4746-01A-01D-1408-10","SBS5",0.301094537238917,0.301094537239588,0.285115303983228,0.015979233255689
"T3503","SBS44",0.230619573663594,0.230619573663961,0.246534653465347,0.015915079801753
"TCGA-F4-6855-01A-11D-1924-10","SBS40",0.579672963476194,0.579672963476194,0.563758389261745,0.015914574214449
"TCGA-AA-3850-01A-01W-0995-10","SBS30",0.13708532794334,0.137085327943783,0.121212121212121,0.015873206731219
"TCGA-AA-3984-01A-02D-1981-10","SBS10b",0.378964376860644,0.378964376860644,0.394799054373522,0.015834677512878
"T3720","SBS1",0.461276768682799,0.461276768682801,0.445454545454545,0.015822223228254
"CRC-19T","SBS44",0.216699245364383,0.216699245364383,0.232510288065844,0.015811042701461
"TCGA-AA-A022-01A-21D-A17O-10","SBS44",0.230771256262,0.230771256262,0.246511627906977,0.015740371644977
"C18","SBS44",0.310767399882997,0.310767399882998,0.32646420824295,0.015696808359953
"TCGA-CL-4957-01A-01D-1733-10","SBS1",0.40151209555513,0.401512095591453,0.385826771653543,0.015685323901587
"250LT","SBS5",0.769445543088268,0.769445543088268,0.785123966942149,0.0156784238538811
"TCGA-D5-6931-01A-11D-1924-10","SBS1",0.182424469652282,0.182424469652282,0.198090692124105,0.015666222471823
"TCGA-DM-A28M-01A-12D-A16V-10","SBS5",0.513324513837955,0.513324513837955,0.528985507246377,0.0156609934084221
"C84","SBS5",0.740616349351274,0.74061634935148,0.725,0.015616349351274
"TCGA-AD-6895-01A-11D-1924-10","SBS1",0.217689661823523,0.217689661823523,0.202084277299502,0.015605384524021
"T3187","SBS1",0.473932038630913,0.473932038641635,0.458333333333333,0.01559870529758
"TCGA-AA-3949-01A-01W-0995-10","SBS5",0.377030619671413,0.377030619673931,0.361453201970443,0.01557741770097
"TCGA-D5-6924-01A-11D-1924-10","SBS40",0.591390556555336,0.591390556557674,0.606965174129353,0.015574617574017
"TCGA-D5-6535-01A-11D-1719-10","SBS40",0.677830672081431,0.677830672081431,0.662280701754386,0.015549970327045
"TCGA-D5-6534-01A-21D-1924-10","SBS1",0.319494477568195,0.319494477568195,0.33495145631068,0.015456978742485
"sysucc-274T","SBS5",0.352683661788168,0.352683661788168,0.337232755143203,0.015450906644965
"TCGA-CM-4746-01A-01D-1408-10","SBS15",0.213089976541839,0.213089976545066,0.228511530398323,0.015421553856484
"TCGA-NH-A6GB-01A-11D-A36X-10","SBS5",0.0832003746809212,0.0832003746809228,0.0677966101694915,0.0154037645114297
"T3109","SBS5",0.420458738341961,0.42045873834393,0.40506329113924,0.015395447202721
"TCGA-D5-6932-01A-11D-1924-10","SBS1",0.257334469906597,0.257334469930089,0.272727272727273,0.015392802820676
"TCGA-DM-A28H-01A-11D-A16V-10","SBS40",0.643329300147599,0.643329300147599,0.658682634730539,0.01535333458294
"587220","SBS1",0.379423072072151,0.379423072073584,0.394736842105263,0.015313770033112
"TCGA-DM-A280-01A-12D-A16V-10","SBS17a",0.0917686561175176,0.0917686561229771,0.0765027322404372,0.0152659238770804
"C125","SBS5",0.697556296865907,0.697556296865907,0.712820512820513,0.0152642159546059
"TCGA-CA-5254-01A-21D-1835-10","SBS1",0.427899790750344,0.427899790750344,0.412639405204461,0.015260385545883
"TCGA-AG-3726-01A-02W-0899-10","SBS1",0.267386656982198,0.267386656982201,0.282608695652174,0.015222038669976
"C135","SBS44",0.412888126819681,0.412888126819681,0.397705544933078,0.015182581886603
"TCGA-CM-5341-01A-01D-1408-10","SBS1",0.440265741934491,0.440265741934699,0.455445544554455,0.015179802619964
